Pressure1,Pressure2,Pressure3,predicted_position1,predicted_position2,predicted_position3
26,16,6,-0.014332819,-0.012463184,0.20035888
28,16,6,-0.014864997,-0.012608956,0.20009395
30,16,6,-0.015330305,-0.01268659,0.19982898
32,16,6,-0.015795615,-0.012764227,0.19956402
34,16,6,-0.016247224,-0.012827542,0.19929598
-20,18,6,0.049669314,-0.013673771,0.17488104
-18,18,6,0.04607196,-0.01378348,0.177456
-16,18,6,0.042446382,-0.013869788,0.17994225
-14,18,6,0.03860654,-0.014046215,0.18234459
-12,18,6,0.034739405,-0.014296011,0.18480833
-10,18,6,0.031013895,-0.014497733,0.18704179
-8,18,6,0.02721535,-0.014575257,0.18922615
-6,18,6,0.023791326,-0.014542013,0.19076003
-4,18,6,0.020523265,-0.014539966,0.19221358
-2,18,6,0.017453613,-0.014628721,0.19353014
0,18,6,0.014425599,-0.014697883,0.19460686
2,18,6,0.011312479,-0.014898971,0.19553477
4,18,6,0.008049972,-0.014751748,0.19657706
6,18,6,0.004674529,-0.014674754,0.19756663
8,18,6,0.001295609,-0.014565057,0.19845337
10,18,6,-0.001611635,-0.014116869,0.19907315
12,18,6,-0.004397187,-0.013688624,0.19966516
14,18,6,-0.007331826,-0.013551611,0.20014521
16,18,6,-0.009313171,-0.013638544,0.20058338
18,18,6,-0.010368017,-0.013885872,0.20081756
20,18,6,-0.011219213,-0.014111013,0.20091647
22,18,6,-0.011868298,-0.014150656,0.20092247
24,18,6,-0.012692311,-0.014068124,0.20083682
26,18,6,-0.013385586,-0.014114374,0.20068493
28,18,6,-0.013870625,-0.014333046,0.20046042
30,18,6,-0.014228179,-0.014527428,0.20025578
32,18,6,-0.014675787,-0.014620581,0.19999975
34,18,6,-0.015141099,-0.014698217,0.19973479
-20,20,6,0.050834745,-0.015511382,0.1746276
-18,20,6,0.04719429,-0.015541526,0.1771305
-16,20,6,0.043505076,-0.015749412,0.17969613
-14,20,6,0.039713953,-0.015886098,0.18225545
-12,20,6,0.03595909,-0.016042931,0.18477765
-10,20,6,0.03217676,-0.01618795,0.18709236
-8,20,6,0.028186303,-0.016186688,0.18930186
-6,20,6,0.024679435,-0.016110169,0.19087404
-4,20,6,0.021418042,-0.016208999,0.19229098
-2,20,6,0.018400673,-0.016310338,0.19359855
0,20,6,0.015348516,-0.01637941,0.1946827
2,20,6,0.012223,-0.016525937,0.1956809
4,20,6,0.009025496,-0.016495276,0.19671787
6,20,6,0.005674784,-0.016426077,0.1976786
8,20,6,0.002479503,-0.016283834,0.19859101
10,20,6,-0.000480997,-0.016023142,0.19933522
12,20,6,-0.00331693,-0.015499491,0.19998394
14,20,6,-0.00619436,-0.015325823,0.20050156
16,20,6,-0.008443361,-0.0152718,0.2008377
18,20,6,-0.009658435,-0.015534109,0.20101635
20,20,6,-0.010494425,-0.015714793,0.20110099
22,20,6,-0.011154521,-0.01577315,0.20111999
24,20,6,-0.011744632,-0.015802886,0.20109604
26,20,6,-0.012387836,-0.015806792,0.2009943
28,20,6,-0.012930939,-0.015974797,0.20079012
30,20,6,-0.013337418,-0.016182939,0.20057589
32,20,6,-0.013675741,-0.016371917,0.20037502
34,20,6,-0.014021271,-0.016554566,0.20017052
-20,22,6,0.05191934,-0.017342579,0.17423436
-18,22,6,0.04833455,-0.017457575,0.17676322
-16,22,6,0.04470954,-0.017699149,0.17946069
-14,22,6,0.04103137,-0.017892234,0.18210253
-12,22,6,0.037129957,-0.018010268,0.1846833
-10,22,6,0.033136416,-0.017911054,0.18704362
-8,22,6,0.029133722,-0.01783673,0.189257
-6,22,6,0.025580477,-0.017761765,0.19091852
-4,22,6,0.022385487,-0.017875124,0.19232695
-2,22,6,0.019381559,-0.017975925,0.19362687
0,22,6,0.01623662,-0.018058244,0.1948108
2,22,6,0.01307222,-0.018269664,0.19580185
4,22,6,0.009949799,-0.018317783,0.19682766
6,22,6,0.006631708,-0.018239075,0.19776921
8,22,6,0.003631281,-0.017946212,0.19866562
10,22,6,0.000776102,-0.017737404,0.19949567
12,22,6,-0.002011106,-0.01739614,0.20016238
14,22,6,-0.004805955,-0.01716017,0.20071751
16,22,6,-0.007030673,-0.017130347,0.20098715
18,22,6,-0.008887541,-0.017177476,0.20120026
20,22,6,-0.00976379,-0.01731447,0.20128341
22,22,6,-0.010438964,-0.017373942,0.2013061
24,22,6,-0.011066349,-0.017442875,0.20131944
26,22,6,-0.011609187,-0.01745804,0.2012573
28,22,6,-0.011998365,-0.017600222,0.20111538
30,22,6,-0.012446661,-0.017838454,0.200896
32,22,6,-0.012784983,-0.01802743,0.20069513
34,22,6,-0.0131233,-0.018216409,0.20049426
-20,24,6,0.05315907,-0.018981773,0.17398594
-18,24,6,0.049542982,-0.019207714,0.17666526
-16,24,6,0.045917965,-0.01944928,0.17936273
-14,24,6,0.042190988,-0.0197528,0.18208043
-12,24,6,0.038104206,-0.019743461,0.18465354
-10,24,6,0.034106836,-0.019680865,0.18699399
-8,24,6,0.030118344,-0.019702764,0.18907785
-6,24,6,0.026559157,-0.019623848,0.19080105
-4,24,6,0.023382807,-0.01965017,0.19229077
-2,24,6,0.020295111,-0.01975133,0.1936592
0,24,6,0.01708629,-0.019813221,0.19492419
2,24,6,0.013924406,-0.020020697,0.19591686
4,24,6,0.010830263,-0.020128682,0.19691113
6,24,6,0.007684663,-0.019985896,0.19784717
8,24,6,0.004708994,-0.019678034,0.1987389
10,24,6,0.001943787,-0.0194162,0.199593
12,24,6,-0.000713969,-0.019150805,0.20033826
14,24,6,-0.003276123,-0.018947173,0.20082973
16,24,6,-0.005483051,-0.01887951,0.2011439
18,24,6,-0.007533119,-0.018853556,0.20134987
20,24,6,-0.00901142,-0.018896211,0.20146285
22,24,6,-0.009723405,-0.018974738,0.20149222
24,24,6,-0.01035079,-0.019043673,0.20150556
26,24,6,-0.010959336,-0.019092795,0.20150006
28,24,6,-0.011412515,-0.0191704,0.20138878
30,24,6,-0.011643004,-0.019422535,0.201204
32,24,6,-0.011895781,-0.019679358,0.20101425
34,24,6,-0.012232542,-0.019871922,0.20081437
-20,26,6,0.054376427,-0.02071628,0.17386983
-18,26,6,0.050751407,-0.020957846,0.1765673
-16,26,6,0.047045138,-0.021298843,0.17927712
-14,26,6,0.043115564,-0.021506736,0.18202853
-12,26,6,0.039076824,-0.021474844,0.18460815
-10,26,6,0.035083067,-0.021528207,0.1869011
-8,26,6,0.03109121,-0.021490168,0.18895045
-6,26,6,0.027526792,-0.021490833,0.19068637
-4,26,6,0.024336495,-0.021483157,0.19225763
-2,26,6,0.021183457,-0.021549547,0.19369024
0,26,6,0.01793761,-0.021620503,0.1949859
2,26,6,0.014793302,-0.021844693,0.19596057
4,26,6,0.011694462,-0.021924874,0.19697753
6,26,6,0.008712741,-0.021673655,0.1979332
8,26,6,0.005746542,-0.02133072,0.19885556
10,26,6,0.003049609,-0.021103512,0.19969341
12,26,6,0.000525802,-0.020810943,0.20040493
14,26,6,-0.001809825,-0.020618405,0.20093387
16,26,6,-0.003883411,-0.020541342,0.20127344
18,26,6,-0.00593348,-0.020515392,0.20147939
20,26,6,-0.007771571,-0.020490756,0.20163248
22,26,6,-0.008917976,-0.020490712,0.20167293
24,26,6,-0.009592125,-0.02060233,0.20168921
26,26,6,-0.010262618,-0.0207134,0.20170501
28,26,6,-0.010784891,-0.020784382,0.20164233
30,26,6,-0.011132898,-0.02093997,0.20149657
32,26,6,-0.011246833,-0.021226011,0.20130476
34,26,6,-0.011358574,-0.021488845,0.20112398
-20,28,6,0.055584844,-0.022466412,0.17377187
-18,28,6,0.05188121,-0.022829032,0.17646468
-16,28,6,0.047985572,-0.023071067,0.17923497
-14,28,6,0.04402483,-0.02317475,0.18192124
-12,28,6,0.040062483,-0.023331234,0.18448733
-10,28,6,0.036051895,-0.023392556,0.18680131
-8,28,6,0.032035235,-0.023396289,0.1887939
-6,28,6,0.028490249,-0.023382172,0.19056216
-4,28,6,0.02526262,-0.023336852,0.192177
-2,28,6,0.022040632,-0.023328973,0.1937172
0,28,6,0.01880044,-0.023456149,0.19502448
2,28,6,0.015663385,-0.023698205,0.19598457
4,28,6,0.012609969,-0.02376333,0.19699162
6,28,6,0.009715107,-0.023456998,0.1979358
8,28,6,0.006774317,-0.023119982,0.1988544
10,28,6,0.004130625,-0.022842096,0.19972767
12,28,6,0.001704336,-0.022422194,0.20043936
14,28,6,-0.000472901,-0.022104617,0.20101964
16,28,6,-0.002380919,-0.021994084,0.20145382
18,28,6,-0.004322201,-0.022030987,0.20167746
20,28,6,-0.006328174,-0.022004345,0.20185004
22,28,6,-0.007789005,-0.021975808,0.20189704
24,28,6,-0.008756507,-0.022049624,0.20189145
26,28,6,-0.009430609,-0.022190608,0.20189068
28,28,6,-0.010080652,-0.022333888,0.20188919
30,28,6,-0.010559433,-0.022472516,0.20177129
32,28,6,-0.010790224,-0.022750912,0.20158938
34,28,6,-0.010823515,-0.023022614,0.201411
-20,30,6,0.05671728,-0.02435923,0.17365223
-18,30,6,0.05285471,-0.02463026,0.17643921
-16,30,6,0.048908014,-0.02481554,0.17916651
-14,30,6,0.044951074,-0.024976956,0.18173824
-12,30,6,0.040963005,-0.02519779,0.18427792
-10,30,6,0.03697055,-0.025372162,0.18665467
-8,30,6,0.032950394,-0.025301743,0.18869
-6,30,6,0.029417457,-0.02523595,0.19048104
-4,30,6,0.026188748,-0.02519054,0.19209637
-2,30,6,0.02291631,-0.025142161,0.19366534
0,30,6,0.019643659,-0.025255311,0.19501865
2,30,6,0.016495908,-0.02551863,0.19600633
4,30,6,0.013615747,-0.025548022,0.19699554
6,30,6,0.010717474,-0.025240341,0.19793841
8,30,6,0.007815421,-0.024912348,0.19885126
10,30,6,0.005317514,-0.024559963,0.19964522
12,30,6,0.002943632,-0.024166808,0.20034958
14,30,6,0.000807595,-0.023782844,0.20096341
16,30,6,-0.000880365,-0.023617392,0.20141068
18,30,6,-0.002802961,-0.023550786,0.20178515
20,30,6,-0.004717573,-0.023528185,0.20200503
22,30,6,-0.006462865,-0.023437724,0.20214632
24,30,6,-0.007755025,-0.023384409,0.20220675
26,30,6,-0.008583185,-0.023489948,0.202179
28,30,6,-0.009257291,-0.02363093,0.20217822
30,30,6,-0.0098003,-0.02383484,0.20209827
32,30,6,-0.010185942,-0.024068182,0.20193627
34,30,6,-0.01031595,-0.02440151,0.20174448
-20,32,6,0.057723854,-0.026189446,0.17364345
-18,32,6,0.05378085,-0.026395027,0.17638566
-16,32,6,0.049824804,-0.026635814,0.17897376
-14,32,6,0.045823645,-0.02688162,0.18149997
-12,32,6,0.041822493,-0.027127428,0.18402617
-10,32,6,0.037851144,-0.02728014,0.18650933
-8,32,6,0.03382049,-0.027161144,0.1886393
-6,32,6,0.030344665,-0.027089719,0.19039991
-4,32,6,0.027114876,-0.027044239,0.19201575
-2,32,6,0.023807518,-0.027031014,0.1935359
0,32,6,0.020488435,-0.027052516,0.19500987
2,32,6,0.017315578,-0.027327735,0.19602731
4,32,6,0.014575455,-0.027292129,0.19699667
6,32,6,0.011719842,-0.027023682,0.19794102
8,32,6,0.008900401,-0.026677957,0.1988206
10,32,6,0.0065044,-0.02627783,0.19956279
12,32,6,0.004182933,-0.025911424,0.20025982
14,32,6,0.00210301,-0.025534086,0.20086077
16,32,6,0.00047596,-0.025229169,0.20135498
18,32,6,-0.001269532,-0.02521126,0.20178255
20,32,6,-0.003199036,-0.025136873,0.20205982
22,32,6,-0.005073894,-0.025042934,0.20226721
24,32,6,-0.006429237,-0.02503251,0.20233278
26,32,6,-0.007701628,-0.024975007,0.20239674
28,32,6,-0.008409947,-0.025040809,0.20239338
30,32,6,-0.009022835,-0.025173642,0.20240606
32,32,6,-0.009519229,-0.025317095,0.2023182
34,32,6,-0.009750785,-0.025605015,0.20213914
-20,34,6,0.058627598,-0.027938936,0.17360917
-18,34,6,0.054685436,-0.028319648,0.17619582
-16,34,6,0.050684284,-0.028565455,0.17872202
-14,34,6,0.046683133,-0.028811263,0.18124822
-12,34,6,0.04265487,-0.02903621,0.18380079
-10,34,6,0.038662557,-0.029108932,0.18636249
-8,34,6,0.034741417,-0.02901851,0.18855964
-6,34,6,0.03127187,-0.02894349,0.1903188
-4,34,6,0.028022429,-0.028916353,0.19190943
-2,34,6,0.024698723,-0.02891986,0.19340643
0,34,6,0.021375023,-0.028923372,0.19490345
2,34,6,0.018232495,-0.029085487,0.19603808
4,34,6,0.015535162,-0.029036237,0.19699782
6,34,6,0.012682951,-0.028772444,0.19794126
8,34,6,0.010083734,-0.028392693,0.19873795
10,34,6,0.007691288,-0.027995694,0.19948034
12,34,6,0.005421806,-0.027655046,0.20016977
14,34,6,0.003402356,-0.027286759,0.20075709
16,34,6,0.00177531,-0.026981836,0.2012513
18,34,6,8.81E-05,-0.026814003,0.2017311
20,34,6,-0.001682873,-0.026779922,0.20210539
22,34,6,-0.003566411,-0.026696144,0.20231959
24,34,6,-0.005175126,-0.026618714,0.20246573
26,34,6,-0.006377073,-0.026633283,0.20251603
28,34,6,-0.007525906,-0.026601736,0.20256172
30,34,6,-0.008222157,-0.02668102,0.20255056
32,34,6,-0.008765591,-0.026855823,0.20252351
34,34,6,-0.009158592,-0.027012613,0.20240983
-20,-20,8,0.021522589,0.0385479,0.16552895
-18,-20,8,0.017084688,0.03919899,0.16699722
-16,-20,8,0.012698604,0.039770707,0.16850734
-14,-20,8,0.008529745,0.04014732,0.16993971
-12,-20,8,0.004834745,0.04048592,0.17119367
-10,-20,8,0.00118554,0.040877435,0.17235266
-8,-20,8,-0.002315829,0.04143387,0.1731714
-6,-20,8,-0.00559279,0.041933034,0.17384765
-4,-20,8,-0.008798867,0.042354863,0.1744407
-2,-20,8,-0.011752262,0.04261986,0.1746632
0,-20,8,-0.014608401,0.043254692,0.17475636
2,-20,8,-0.017484432,0.043880835,0.17481676
4,-20,8,-0.020263866,0.044399038,0.174761
6,-20,8,-0.023068476,0.04482235,0.17470728
8,-20,8,-0.025791854,0.045245472,0.17464492
10,-20,8,-0.028425824,0.04556071,0.17461318
12,-20,8,-0.031032933,0.045778334,0.17461261
14,-20,8,-0.033352524,0.04581109,0.1745694
16,-20,8,-0.03522804,0.045561124,0.17458957
18,-20,8,-0.036836945,0.045360535,0.17462657
20,-20,8,-0.037914444,0.04531605,0.17455202
22,-20,8,-0.039082427,0.045128994,0.17435461
24,-20,8,-0.039827157,0.045418076,0.17422038
26,-20,8,-0.040393565,0.04580827,0.17415872
28,-20,8,-0.040947843,0.04615891,0.17412227
30,-20,8,-0.041490685,0.046478678,0.1740837
32,-20,8,-0.042083822,0.046657823,0.17390212
34,-20,8,-0.04273951,0.046801746,0.17358305
-20,-18,8,0.023881814,0.03503171,0.16704883
-18,-18,8,0.019737463,0.0356119,0.16867582
-16,-18,8,0.015282699,0.036258172,0.17014189
-14,-18,8,0.010776384,0.036855407,0.17159504
-12,-18,8,0.006746543,0.0372581,0.1729551
-10,-18,8,0.003139662,0.037618652,0.17416114
-8,-18,8,-0.000235769,0.038066756,0.17514989
-6,-18,8,-0.00352153,0.038624164,0.17591515
-4,-18,8,-0.006755788,0.039064907,0.17658706
-2,-18,8,-0.009864938,0.039417338,0.17694391
0,-18,8,-0.012689184,0.03994614,0.17717923
2,-18,8,-0.015608137,0.040459502,0.17731498
4,-18,8,-0.018418089,0.040875018,0.17726557
6,-18,8,-0.02122922,0.04128387,0.17721994
8,-18,8,-0.024079956,0.041465685,0.17730716
10,-18,8,-0.026745982,0.041708052,0.17732908
12,-18,8,-0.029353486,0.04197763,0.17730987
14,-18,8,-0.031629313,0.041909385,0.17737535
16,-18,8,-0.033459432,0.041651443,0.17739351
18,-18,8,-0.03503463,0.041375376,0.17742798
20,-18,8,-0.036090862,0.04126796,0.17733924
22,-18,8,-0.037130997,0.04115448,0.1772422
24,-18,8,-0.03772488,0.0415053,0.17718144
26,-18,8,-0.038286325,0.04183565,0.1771503
28,-18,8,-0.038856767,0.042167474,0.17711319
30,-18,8,-0.039509147,0.042451028,0.17693613
32,-18,8,-0.040181145,0.042614017,0.1765803
34,-18,8,-0.040837336,0.042678565,0.17628647
-20,-16,8,0.026349017,0.03151504,0.16843796
-18,-16,8,0.022091363,0.032157995,0.17006199
-16,-16,8,0.017903194,0.032740988,0.17167768
-14,-16,8,0.013422117,0.03330158,0.17321837
-12,-16,8,0.00897084,0.033884726,0.17470866
-10,-16,8,0.00505146,0.03439083,0.17592256
-8,-16,8,0.001661419,0.034833405,0.17692502
-6,-16,8,-0.001556408,0.03534112,0.17776583
-4,-16,8,-0.004770794,0.035776332,0.17862058
-2,-16,8,-0.008024172,0.03599739,0.17927605
0,-16,8,-0.010959703,0.036353316,0.1796381
2,-16,8,-0.013797149,0.036870413,0.17982836
4,-16,8,-0.01660562,0.037213665,0.17982657
6,-16,8,-0.019442132,0.037378296,0.17989595
8,-16,8,-0.022278644,0.037542928,0.17996532
10,-16,8,-0.024963433,0.0377556,0.17998111
12,-16,8,-0.027551647,0.03789594,0.18008783
14,-16,8,-0.029794665,0.03781004,0.18017711
16,-16,8,-0.031623013,0.037563536,0.18024437
18,-16,8,-0.03314511,0.03728221,0.18027817
20,-16,8,-0.03418313,0.037187517,0.18025771
22,-16,8,-0.035063367,0.037182033,0.18020946
24,-16,8,-0.0356248,0.037512377,0.1801783
26,-16,8,-0.036187615,0.03784295,0.18014625
28,-16,8,-0.036956027,0.03823377,0.17992269
30,-16,8,-0.037622776,0.038426287,0.17957753
32,-16,8,-0.03830637,0.038453747,0.17927413
34,-16,8,-0.039059944,0.038394958,0.17898694
-20,-14,8,0.029095376,0.027829865,0.16993076
-18,-14,8,0.024811156,0.028518062,0.17151168
-16,-14,8,0.020459883,0.029191487,0.17311376
-14,-14,8,0.01610089,0.0297739,0.17468722
-12,-14,8,0.011571768,0.030382631,0.17619628
-10,-14,8,0.007231986,0.030989088,0.17765218
-8,-14,8,0.00363534,0.03148719,0.17873745
-6,-14,8,0.000286656,0.031915605,0.1796026
-4,-14,8,-0.002973069,0.032274555,0.1804911
-2,-14,8,-0.006199907,0.03258663,0.1813639
0,-14,8,-0.00911565,0.03277649,0.18190566
2,-14,8,-0.011934994,0.032961115,0.18222657
4,-14,8,-0.014691113,0.033197306,0.18238269
6,-14,8,-0.017513921,0.03337058,0.18245994
8,-14,8,-0.02027931,0.033530124,0.18249688
10,-14,8,-0.023028873,0.033620737,0.18261467
12,-14,8,-0.02560357,0.03369872,0.18277477
14,-14,8,-0.027803157,0.033603664,0.1828662
16,-14,8,-0.02958317,0.033332925,0.18298317
18,-14,8,-0.03105485,0.03318113,0.183128
20,-14,8,-0.032226037,0.033049464,0.1832184
22,-14,8,-0.03296328,0.033189114,0.18320632
24,-14,8,-0.03352472,0.033519458,0.18317516
26,-14,8,-0.034325052,0.033941817,0.1829025
28,-14,8,-0.03508075,0.034208212,0.18257293
30,-14,8,-0.035775404,0.034228925,0.18226178
32,-14,8,-0.03654122,0.03415967,0.1819738
34,-14,8,-0.03734874,0.03405474,0.18168314
-20,-12,8,0.03149749,0.024373818,0.17131318
-18,-12,8,0.027554957,0.02483528,0.17300335
-16,-12,8,0.023253808,0.025496691,0.17458065
-14,-12,8,0.018859625,0.026134439,0.17617309
-12,-12,8,0.014452067,0.02668612,0.17773807
-10,-12,8,0.010011059,0.027174363,0.17922427
-8,-12,8,0.005824684,0.027716681,0.18051
-6,-12,8,0.002347012,0.02824211,0.18142664
-4,-12,8,-0.001080997,0.028705448,0.18231925
-2,-12,8,-0.004312631,0.029032018,0.18316488
0,-12,8,-0.007490019,0.029166125,0.18399483
2,-12,8,-0.010252026,0.029093673,0.18453707
4,-12,8,-0.012856643,0.029117042,0.184873
6,-12,8,-0.015505418,0.029349513,0.18497615
8,-12,8,-0.018263651,0.02946295,0.18507127
10,-12,8,-0.021044493,0.029429855,0.18529841
12,-12,8,-0.023638604,0.029494418,0.18548314
14,-12,8,-0.025790116,0.02938918,0.18560727
16,-12,8,-0.027492972,0.02917154,0.18579307
18,-12,8,-0.028876746,0.029019091,0.18598321
20,-12,8,-0.03007243,0.028781073,0.18609756
22,-12,8,-0.03086018,0.029199578,0.18616265
24,-12,8,-0.031678833,0.029644106,0.18588386
26,-12,8,-0.03253443,0.029974066,0.18558949
28,-12,8,-0.03323408,0.029988362,0.18530458
30,-12,8,-0.03402075,0.029889505,0.18504114
32,-12,8,-0.03488215,0.029736921,0.18474981
34,-12,8,-0.03570229,0.02962488,0.18434209
-20,-10,8,0.033683065,0.021250134,0.17238472
-18,-10,8,0.029763505,0.021529747,0.17424141
-16,-10,8,0.025823198,0.021843245,0.17603132
-14,-10,8,0.021616723,0.022249864,0.1776971
-12,-10,8,0.017185448,0.02273495,0.17933623
-10,-10,8,0.012826937,0.023214797,0.1808441
-8,-10,8,0.008565351,0.02376046,0.18216477
-6,-10,8,0.004706066,0.02435352,0.18321653
-4,-10,8,0.001208902,0.024870781,0.18415491
-2,-10,8,-0.002163718,0.02503679,0.18509164
0,-10,8,-0.005482182,0.025238527,0.18600897
2,-10,8,-0.008619737,0.02533724,0.18657634
4,-10,8,-0.011160104,0.025217429,0.18692301
6,-10,8,-0.01367043,0.025314113,0.18713523
8,-10,8,-0.016259255,0.025260653,0.18745032
10,-10,8,-0.01895201,0.025279857,0.18769796
12,-10,8,-0.021594688,0.02534099,0.18787481
14,-10,8,-0.023651853,0.02530744,0.18805932
16,-10,8,-0.025279025,0.025114942,0.18830068
18,-10,8,-0.026561351,0.024905808,0.18855979
20,-10,8,-0.027744858,0.024827179,0.18866622
22,-10,8,-0.028779123,0.02526364,0.18861777
24,-10,8,-0.029876795,0.025670443,0.1885177
26,-10,8,-0.030757403,0.025752114,0.18823318
28,-10,8,-0.03161202,0.025621152,0.18793586
30,-10,8,-0.032482803,0.025474392,0.18763912
32,-10,8,-0.03335152,0.025329372,0.18733725
34,-10,8,-0.0341147,0.025273148,0.18677346
-20,-8,8,0.03557459,0.018238086,0.17304328
-18,-8,8,0.031737916,0.01854954,0.17510056
-16,-8,8,0.027803151,0.01859007,0.17705551
-14,-8,8,0.023889717,0.018657066,0.17898637
-12,-8,8,0.019908529,0.01876276,0.18087758
-10,-8,8,0.015609161,0.019258594,0.18245521
-8,-8,8,0.011366076,0.019796047,0.18379858
-6,-8,8,0.007309254,0.02032379,0.18496493
-4,-8,8,0.003481234,0.020696322,0.18607636
-2,-8,8,6.06E-05,0.020884888,0.18690158
0,-8,8,-0.003309266,0.021212494,0.18775035
2,-8,8,-0.006588872,0.021436512,0.18830045
4,-8,8,-0.009319019,0.02160861,0.18857343
6,-8,8,-0.011902764,0.021463558,0.18898632
8,-8,8,-0.014465612,0.02136569,0.18939157
10,-8,8,-0.017049018,0.021282807,0.1897576
12,-8,8,-0.019630108,0.021350741,0.19007145
14,-8,8,-0.021626132,0.021393374,0.19033672
16,-8,8,-0.02318988,0.02112479,0.19062784
18,-8,8,-0.024508487,0.020963874,0.19078134
20,-8,8,-0.025840428,0.021091472,0.19069397
22,-8,8,-0.027077487,0.021334464,0.19058262
24,-8,8,-0.028229987,0.021624213,0.19049564
26,-8,8,-0.02922133,0.021611677,0.19035318
28,-8,8,-0.030084305,0.021507483,0.19012605
30,-8,8,-0.030947285,0.021403288,0.18989891
32,-8,8,-0.031753764,0.021379814,0.1894194
34,-8,8,-0.032519486,0.021410942,0.18879113
-20,-6,8,0.037132464,0.015141917,0.17350791
-18,-6,8,0.033367973,0.015320922,0.17563291
-16,-6,8,0.02957024,0.01563785,0.17766629
-14,-6,8,0.025638303,0.015757473,0.17964189
-12,-6,8,0.021707047,0.01577249,0.18163134
-10,-6,8,0.017895274,0.015785899,0.18356422
-8,-6,8,0.013856144,0.015939318,0.18530425
-6,-6,8,0.009876125,0.01615528,0.18672135
-4,-6,8,0.005835461,0.016481878,0.1879154
-2,-6,8,0.002313271,0.016642574,0.18876292
0,-6,8,-0.000890199,0.01702971,0.18947916
2,-6,8,-0.004168873,0.017391564,0.19006988
4,-6,8,-0.007199446,0.017496906,0.19046713
6,-6,8,-0.009911022,0.01739454,0.19089095
8,-6,8,-0.012631552,0.017446196,0.19126034
10,-6,8,-0.015203661,0.017409515,0.19167684
12,-6,8,-0.017707892,0.017456666,0.19213349
14,-6,8,-0.01955023,0.017291592,0.19260219
16,-6,8,-0.021188222,0.01706627,0.19281632
18,-6,8,-0.022685949,0.017001051,0.1928072
20,-6,8,-0.024114795,0.017153548,0.19265488
22,-6,8,-0.025425421,0.0174521,0.1924832
24,-6,8,-0.026672194,0.017646717,0.19238752
26,-6,8,-0.02771258,0.01775054,0.19224171
28,-6,8,-0.028577436,0.017727314,0.19195658
30,-6,8,-0.029423488,0.017722242,0.19163221
32,-6,8,-0.030178536,0.01780934,0.19111352
34,-6,8,-0.030958839,0.017919455,0.19054823
-20,-4,8,0.038563326,0.012168976,0.1739908
-18,-4,8,0.03479984,0.012349107,0.17614637
-16,-4,8,0.03106229,0.012537063,0.17828614
-14,-4,8,0.027350245,0.0127477,0.1803729
-12,-4,8,0.023421027,0.012874193,0.18237367
-10,-4,8,0.01946637,0.012878633,0.18436152
-8,-4,8,0.015686143,0.012817248,0.18621539
-6,-4,8,0.011921254,0.012814569,0.18774658
-4,-4,8,0.007902649,0.012812599,0.18911096
-2,-4,8,0.004250298,0.012730533,0.19014953
0,-4,8,0.001166015,0.013020388,0.19094822
2,-4,8,-0.001956678,0.013231905,0.19166061
