P1,P2,P3,thetaX,thetaY,d,pred_x,pred_y,pred_z
32105.3,17631.6,-20000,-0.094288513,-0.080773204,0.006380023,-0.017571373,0.025880492,0.181280834
35000,17631.6,-20000,-0.08927539,0.041539721,0.002716801,0.008150936,0.022724319,0.173143046
-20000,20526.3,-20000,-0.125772718,-0.065793801,0.007714581,-0.014841301,0.035369688,0.18221868
-17105.3,20526.3,-20000,0,0,0,9.71E-12,1.30E-11,0.169993802
-14210.5,20526.3,-20000,0,0,0,3.14E-12,4.21E-12,0.169993802
-11315.8,20526.3,-20000,0,0,0,7.07E-12,9.48E-12,0.169993802
-8421.1,20526.3,-20000,0,0,0,1.22E-11,1.64E-11,0.169993802
-5526.3,20526.3,-20000,0,0,0,1.60E-11,2.14E-11,0.169993802
-2631.6,20526.3,-20000,0,0,0,1.89E-11,2.54E-11,0.169993802
263.2,20526.3,-20000,0,0,0,2.09E-11,2.80E-11,0.169993802
3157.9,20526.3,-20000,0,0,0,2.29E-11,3.07E-11,0.169993802
6052.6,20526.3,-20000,0,0,0,2.46E-11,3.30E-11,0.169993802
8947.4,20526.3,-20000,0,0,0,2.59E-11,3.47E-11,0.169993802
11842.1,20526.3,-20000,0,0,0,2.73E-11,3.66E-11,0.169993802
14736.8,20526.3,-20000,0,0,0,2.84E-11,3.81E-11,0.169993802
17631.6,20526.3,-20000,0,0,0,2.93E-11,3.94E-11,0.169993802
20526.3,20526.3,-20000,-0.037469281,-0.104592378,0.0050427,-0.021883287,0.010006591,0.179625645
23421.1,20526.3,-20000,-0.076841786,-0.036192751,0.004558687,-0.007503478,0.020460338,0.179849669
26315.8,20526.3,-20000,-0.060178118,-0.098633756,0.005739544,-0.021054847,0.016308836,0.180953533
29210.5,20526.3,-20000,-0.073069816,-0.094700062,0.006169581,-0.020462396,0.019973806,0.181580657
32105.3,20526.3,-20000,-0.087046546,-0.089498452,0.006668252,-0.019609634,0.024026984,0.182198181
35000,20526.3,-20000,-0.102150969,-0.082936827,0.007257241,-0.018468117,0.028511823,0.182798261
-20000,23421.1,-20000,-0.118942792,-0.074862027,0.007942092,-0.016979336,0.033609771,0.183245225
-17105.3,23421.1,-20000,0,0,0,1.01E-11,1.35E-11,0.169993802
-14210.5,23421.1,-20000,0,0,0,3.57E-12,4.79E-12,0.169993802
-11315.8,23421.1,-20000,0,0,0,6.91E-12,9.27E-12,0.169993802
-8421.1,23421.1,-20000,0,0,0,1.18E-11,1.58E-11,0.169993802
-5526.3,23421.1,-20000,0,0,0,1.53E-11,2.06E-11,0.169993802
-2631.6,23421.1,-20000,0,0,0,1.82E-11,2.44E-11,0.169993802
263.2,23421.1,-20000,0,0,0,2.03E-11,2.72E-11,0.169993802
3157.9,23421.1,-20000,0,0,0,2.24E-11,3.00E-11,0.169993802
6052.6,23421.1,-20000,0,0,0,2.38E-11,3.19E-11,0.169993802
8947.4,23421.1,-20000,0,0,0,2.50E-11,3.36E-11,0.169993802
11842.1,23421.1,-20000,0,0,0,2.64E-11,3.54E-11,0.169993802
14736.8,23421.1,-20000,0,0,0,2.74E-11,3.68E-11,0.169993802
17631.6,23421.1,-20000,0,0,0,2.87E-11,3.85E-11,0.169993802
20526.3,23421.1,-20000,0,0,0,2.96E-11,3.97E-11,0.169993802
23421.1,23421.1,-20000,-0.040027449,-0.111787992,0.005893822,-0.023933979,0.010867609,0.181321634
26315.8,23421.1,-20000,-0.051787248,-0.107695835,0.006122081,-0.023212758,0.014131376,0.181775166
29210.5,23421.1,-20000,-0.064704109,-0.103640345,0.006531239,-0.022597714,0.017805365,0.18249806
32105.3,23421.1,-20000,-0.078680098,-0.098549733,0.007001943,-0.021771066,0.021855287,0.183192108
35000,23421.1,-20000,-0.093018465,-0.096064066,0.007551985,-0.021535484,0.026091795,0.183612749
-20000,26315.8,-20000,-0.108974883,-0.082874363,0.008256966,-0.018943532,0.031016029,0.18486667
-17105.3,26315.8,-20000,0,0,0,1.04E-11,1.39E-11,0.169993802
-14210.5,26315.8,-20000,0,0,0,3.68E-12,4.93E-12,0.169993802
-11315.8,26315.8,-20000,0,0,0,6.56E-12,8.79E-12,0.169993802
-8421.1,26315.8,-20000,0,0,0,1.10E-11,1.47E-11,0.169993802
-5526.3,26315.8,-20000,0,0,0,1.48E-11,1.98E-11,0.169993802
-2631.6,26315.8,-20000,0,0,0,1.74E-11,2.33E-11,0.169993802
263.2,26315.8,-20000,0,0,0,1.96E-11,2.63E-11,0.169993802
3157.9,26315.8,-20000,0,0,0,2.14E-11,2.86E-11,0.169993802
6052.6,26315.8,-20000,0,0,0,2.30E-11,3.09E-11,0.169993802
8947.4,26315.8,-20000,0,0,0,2.41E-11,3.24E-11,0.169993802
11842.1,26315.8,-20000,0,0,0,2.55E-11,3.41E-11,0.169993802
14736.8,26315.8,-20000,0,0,0,2.68E-11,3.60E-11,0.169993802
17631.6,26315.8,-20000,0,0,0,2.79E-11,3.74E-11,0.169993802
20526.3,26315.8,-20000,0,0,0,2.89E-11,3.88E-11,0.169993802
23421.1,26315.8,-20000,0,0,0,2.96E-11,3.97E-11,0.169993802
26315.8,26315.8,-20000,-0.042175663,-0.1169089,0.006567288,-0.025480966,0.011598987,0.182666057
29210.5,26315.8,-20000,-0.048317426,-0.097258367,0.006583292,-0.021255603,0.013358502,0.184242112
32105.3,26315.8,-20000,-0.069188773,-0.108037957,0.007388368,-0.024092491,0.019354795,0.184232248
35000,26315.8,-20000,-0.084530207,-0.101735135,0.007909395,-0.023012304,0.023890638,0.184992023
-20000,29210.5,-20000,-0.101277751,-0.093848449,0.008539345,-0.021589813,0.028967756,0.185729403
-17105.3,29210.5,-20000,0,0,0,1.00E-11,1.35E-11,0.169993802
-14210.5,29210.5,-20000,0,0,0,3.03E-12,4.06E-12,0.169993802
-11315.8,29210.5,-20000,0,0,0,5.53E-12,7.41E-12,0.169993802
-8421.1,29210.5,-20000,0,0,0,9.97E-12,1.34E-11,0.169993802
-5526.3,29210.5,-20000,0,0,0,1.35E-11,1.81E-11,0.169993802
-2631.6,29210.5,-20000,0,0,0,1.65E-11,2.21E-11,0.169993802
263.2,29210.5,-20000,0,0,0,1.86E-11,2.49E-11,0.169993802
3157.9,29210.5,-20000,0,0,0,2.04E-11,2.74E-11,0.169993802
6052.6,29210.5,-20000,0,0,0,2.24E-11,3.01E-11,0.169993802
8947.4,29210.5,-20000,0,0,0,2.34E-11,3.14E-11,0.169993802
11842.1,29210.5,-20000,0,0,0,2.47E-11,3.31E-11,0.169993802
14736.8,29210.5,-20000,0,0,0,2.59E-11,3.47E-11,0.169993802
17631.6,29210.5,-20000,0,0,0,2.71E-11,3.63E-11,0.169993802
20526.3,29210.5,-20000,0,0,0,2.80E-11,3.76E-11,0.169993802
23421.1,29210.5,-20000,0,0,0,2.91E-11,3.90E-11,0.169993802
26315.8,29210.5,-20000,0,0,0,2.96E-11,3.97E-11,0.169993802
29210.5,29210.5,-20000,-0.044120425,-0.122868715,0.007431944,-0.027387502,0.012333656,0.184441479
32105.3,29210.5,-20000,-0.058260975,-0.117877957,0.00782769,-0.026564961,0.016424123,0.185298869
35000,29210.5,-20000,-0.074352639,-0.179158801,0.009187215,-0.041358004,0.020991818,0.179915481
-20000,32105.3,-20000,-0.08396662,-0.080932706,0.00703647,-0.017925902,0.023417391,0.184196814
-17105.3,32105.3,-20000,0,0,0,9.72E-12,1.30E-11,0.169993802
-14210.5,32105.3,-20000,0,0,0,2.14E-12,2.87E-12,0.169993802
-11315.8,32105.3,-20000,0,0,0,3.93E-12,5.27E-12,0.169993802
-8421.1,32105.3,-20000,0,0,0,8.12E-12,1.09E-11,0.169993802
-5526.3,32105.3,-20000,0,0,0,1.20E-11,1.61E-11,0.169993802
-2631.6,32105.3,-20000,0,0,0,1.52E-11,2.03E-11,0.169993802
263.2,32105.3,-20000,0,0,0,1.75E-11,2.34E-11,0.169993802
3157.9,32105.3,-20000,0,0,0,1.94E-11,2.61E-11,0.169993802
6052.6,32105.3,-20000,0,0,0,2.09E-11,2.81E-11,0.169993802
8947.4,32105.3,-20000,0,0,0,2.25E-11,3.01E-11,0.169993802
11842.1,32105.3,-20000,0,0,0,2.37E-11,3.18E-11,0.169993802
14736.8,32105.3,-20000,0,0,0,2.49E-11,3.34E-11,0.169993802
17631.6,32105.3,-20000,0,0,0,2.62E-11,3.51E-11,0.169993802
20526.3,32105.3,-20000,0,0,0,2.72E-11,3.64E-11,0.169993802
23421.1,32105.3,-20000,0,0,0,2.82E-11,3.78E-11,0.169993802
26315.8,32105.3,-20000,0,0,0,2.92E-11,3.92E-11,0.169993802
29210.5,32105.3,-20000,-0.031273082,-0.133331162,0.008010246,-0.030133593,0.008826114,0.185462434
32105.3,32105.3,-20000,-0.045471439,-0.128697808,0.008378097,-0.029382813,0.012937844,0.18644327
35000,32105.3,-20000,-0.060990114,-0.12278445,0.008816978,-0.028369906,0.01751558,0.187431085
-20000,35000,-20000,-0.078457263,-0.10118819,0.008891272,-0.023483151,0.022655298,0.188431105
-17105.3,35000,-20000,0,0,0,8.74E-12,1.17E-11,0.169993802
-14210.5,35000,-20000,0,0,0,1.04E-12,1.40E-12,0.169993802
-11315.8,35000,-20000,0,0,0,1.90E-12,2.55E-12,0.169993802
-8421.1,35000,-20000,0,0,0,5.72E-12,7.67E-12,0.169993802
-5526.3,35000,-20000,0,0,0,9.85E-12,1.32E-11,0.169993802
-2631.6,35000,-20000,0,0,0,1.29E-11,1.73E-11,0.169993802
263.2,35000,-20000,0,0,0,1.59E-11,2.13E-11,0.169993802
3157.9,35000,-20000,0,0,0,1.79E-11,2.40E-11,0.169993802
6052.6,35000,-20000,0,0,0,1.97E-11,2.65E-11,0.169993802
8947.4,35000,-20000,0,0,0,2.12E-11,2.84E-11,0.169993802
11842.1,35000,-20000,0,0,0,2.26E-11,3.03E-11,0.169993802
14736.8,35000,-20000,0,0,0,2.40E-11,3.21E-11,0.169993802
17631.6,35000,-20000,0,0,0,2.50E-11,3.35E-11,0.169993802
20526.3,35000,-20000,0,0,0,2.62E-11,3.51E-11,0.169993802
23421.1,35000,-20000,0,0,0,2.72E-11,3.64E-11,0.169993802
26315.8,35000,-20000,0,0,0,2.82E-11,3.78E-11,0.169993802
29210.5,35000,-20000,0,0,0,2.92E-11,3.91E-11,0.169993802
32105.3,35000,-20000,-0.080283144,-0.043610652,0.006548063,-0.009557669,0.022305791,0.18515077
35000,35000,-20000,-0.045982654,-0.134497115,0.009426873,-0.031512702,0.013338642,0.188734766
-20000,-20000,-17105.3,-0.063092324,-0.127312055,0.009902364,-0.03021256,0.018488802,0.189878264
-17105.3,-20000,-17105.3,0.004788498,0.003380601,0,0.000608858,-0.001152532,0.169983433
-14210.5,-20000,-17105.3,0.006581686,0.017529825,0,0.003156755,-0.001583506,0.169854311
-11315.8,-20000,-17105.3,-0.004509738,0.022575066,0,0.004064887,0.001084753,0.169785357
-8421.1,-20000,-17105.3,-0.012742002,0.02055279,4.37E-07,0.00370148,0.00306542,0.169747001
-5526.3,-20000,-17105.3,-0.021544108,0.02596289,0,0.004674435,0.005178547,0.169487756
-2631.6,-20000,-17105.3,-0.02937401,0.026293793,0,0.004733967,0.007057617,0.169272778
263.2,-20000,-17105.3,-0.037657114,0.015964325,3.31E-07,0.0028753,0.009049716,0.169157577
3157.9,-20000,-17105.3,-0.046147262,0.01702424,0,0.003065594,0.011078968,0.168772604
6052.6,-20000,-17105.3,-0.051713533,0.026303351,0.000239333,0.004774196,0.012479651,0.16904003
8947.4,-20000,-17105.3,-0.059492524,0.026362934,0.000528134,0.004830626,0.014447666,0.169445237
11842.1,-20000,-17105.3,-0.067627244,0.026668097,0.000843483,0.004936837,0.016533844,0.169832385
14736.8,-20000,-17105.3,-0.076219281,0.027240748,0.001186309,0.005098578,0.018767294,0.170185049
17631.6,-20000,-17105.3,-0.085254696,0.028364796,0.001567678,0.005373328,0.021154275,0.170516248
20526.3,-20000,-17105.3,-0.09488394,0.029978768,0.001991581,0.005754439,0.023740029,0.170807754
23421.1,-20000,-17105.3,-0.105140223,0.032275434,0.002465788,0.006285682,0.026544276,0.171050632
26315.8,-20000,-17105.3,-0.116124313,0.035401318,0.00300063,0.007005716,0.029606888,0.171230233
29210.5,-20000,-17105.3,-0.127851293,0.039523635,0.003604771,0.007960944,0.032947439,0.17132724
32105.3,-20000,-17105.3,-0.144100698,0.045697117,0.004366018,0.009405199,0.037590428,0.170935718
35000,-20000,-17105.3,-0.153834841,0.051817628,0.005070297,0.010874881,0.040617155,0.17113586
-20000,-17105.3,-17105.3,-0.16845911,0.06069631,0.005971383,0.013047865,0.045093822,0.170726088
-17105.3,-17105.3,-17105.3,3.20E-06,-3.20E-06,0,-5.78E-07,-7.74E-07,0.169993802
-14210.5,-17105.3,-17105.3,-0.000149418,0.000548549,0,9.96E-05,3.67E-05,0.169996758
-11315.8,-17105.3,-17105.3,-0.002316056,0.010476431,0,0.001886871,0.000557512,0.169953251
-8421.1,-17105.3,-17105.3,-0.010359372,0.006442673,3.35E-10,0.001160323,0.002493042,0.169927242
-5526.3,-17105.3,-17105.3,-0.017908853,0.011432068,0,0.002058764,0.004308263,0.169779966
-2631.6,-17105.3,-17105.3,-0.025463081,0.011813203,0,0.00212739,0.006123455,0.169605194
263.2,-17105.3,-17105.3,-0.03299726,0.007752223,0,0.001396113,0.007932546,0.169406939
3157.9,-17105.3,-17105.3,-0.04113453,0.00796661,0.000254772,0.001447149,0.009948189,0.169851116
6052.6,-17105.3,-17105.3,-0.047987125,0.011643439,0.000409222,0.00212577,0.011641942,0.169963276
8947.4,-17105.3,-17105.3,-0.055676935,0.011861446,0.00069404,0.002185825,0.013592114,0.170391596
11842.1,-17105.3,-17105.3,-0.064239422,0.008525381,0.000998236,0.001586637,0.015785108,0.170783466
14736.8,-17105.3,-17105.3,-0.072562397,0.013053992,0.001346331,0.002456514,0.017959401,0.171175949
17631.6,-17105.3,-17105.3,-0.081892363,0.010490325,0.00166415,0.001994025,0.020396806,0.171378717
20526.3,-17105.3,-17105.3,-0.091431986,0.015940872,0.002139697,0.003075058,0.022991142,0.171844972
23421.1,-17105.3,-17105.3,-0.10184443,0.01823001,0.002605036,0.003566899,0.025838046,0.1721085
26315.8,-17105.3,-17105.3,-0.112883692,0.021446051,0.003134259,0.004263101,0.028921543,0.172337351
29210.5,-17105.3,-17105.3,-0.119491615,0.028256719,0.001955796,0.005416637,0.0297151,0.167972931
32105.3,-17105.3,-17105.3,-0.140639638,0.030952916,0.004501201,0.006399953,0.036890526,0.172311812
35000,-17105.3,-17105.3,-0.151146343,0.037688852,0.005185647,0.007941681,0.040109028,0.172423022
-20000,-14210.5,-17105.3,-0.165849194,0.046264532,0.006086715,0.009986759,0.044636513,0.172154883
-17105.3,-14210.5,-17105.3,9.90E-06,-9.90E-06,0,-1.79E-06,-2.40E-06,0.169993802
-14210.5,-14210.5,-17105.3,0.002483798,-0.002473442,0,-0.000445473,-0.00059784,0.169994334
-11315.8,-14210.5,-17105.3,0.001879,-0.001109213,8.48E-11,-0.000199846,-0.000452804,0.169997668
-8421.1,-14210.5,-17105.3,-0.006639707,-0.000772755,0,-0.000139175,0.001598101,0.169976696
-5526.3,-14210.5,-17105.3,-0.014623568,-0.000586748,0,-0.000105673,0.003518927,0.16988801
-2631.6,-14210.5,-17105.3,-0.022246248,-0.00057808,0,-0.000104111,0.005351612,0.169741081
263.2,-14210.5,-17105.3,-0.02963341,-0.000550155,9.06E-05,-9.94E-05,0.00714378,0.169811489
3157.9,-14210.5,-17105.3,-0.037007228,-0.000345166,0.000331496,-6.29E-05,0.008970806,0.170274877
6052.6,-14210.5,-17105.3,-0.04456081,-0.0003153,0.000590723,-5.79E-05,0.010864823,0.170725847
8947.4,-14210.5,-17105.3,-0.052401611,-1.74E-05,0.000870016,-3.22E-06,0.012854996,0.171158776
11842.1,-14210.5,-17105.3,-0.060609979,0.000355595,0.001173894,6.66E-05,0.014965642,0.171573855
14736.8,-14210.5,-17105.3,-0.069494589,0.001061299,0.001514664,0.000200807,0.017281801,0.171973916
17631.6,-14210.5,-17105.3,-0.078449855,0.002589772,0.001876279,0.0004956,0.019652939,0.172339761
20526.3,-14210.5,-17105.3,-0.088246617,0.004329773,0.002289236,0.00083923,0.022288887,0.172685093
23421.1,-14210.5,-17105.3,-0.114170025,0.005444302,0,0.000980334,0.027117092,0.163252562
26315.8,-14210.5,-17105.3,-0.074317629,0.005173383,0,0.000931666,0.017786613,0.167114895
29210.5,-14210.5,-17105.3,-0.136305689,0.01122867,0.004315325,0.002310542,0.035685537,0.172766668
32105.3,-14210.5,-17105.3,-0.134786553,0.019319523,0.004531932,0.003999979,0.035464712,0.173506232
35000,-14210.5,-17105.3,-0.134521213,0.066949274,0.004816892,0.013944282,0.035436394,0.172652157
-20000,-11315.8,-17105.3,-0.16407432,0.034635526,0.006204235,0.007505122,0.044352818,0.173191223
-17105.3,-11315.8,-17105.3,0.002428254,-0.002431271,0,-0.000437909,-0.000584591,0.169994556
-14210.5,-11315.8,-17105.3,0.012493316,-0.00777569,4.69E-09,-0.001400395,-0.003006388,0.169894152
-11315.8,-11315.8,-17105.3,0.006765942,-0.010142535,0,-0.001826617,-0.00162824,0.169934868
-8421.1,-11315.8,-17105.3,-0.005483113,-0.010293478,0,-0.001853796,0.001319569,0.169941848
-5526.3,-11315.8,-17105.3,-0.01150345,-0.011556001,0,-0.002081122,0.002767945,0.169877323
-2631.6,-11315.8,-17105.3,-0.019071445,-0.011202337,5.81E-05,-0.002021649,0.00459553,0.169933333
263.2,-11315.8,-17105.3,-0.0291231,-0.007952499,0,-0.00143218,0.007002874,0.169531345
3157.9,-11315.8,-17105.3,-0.033780674,-0.01090349,0.000520042,-0.001997985,0.008227831,0.170910919
6052.6,-11315.8,-17105.3,-0.041331339,-0.01070146,0.000772632,-0.001977194,0.010124208,0.171368959
8947.4,-11315.8,-17105.3,-0.048006129,-0.008183208,0,-0.001473715,0.011526377,0.168770239
11842.1,-11315.8,-17105.3,-0.057401706,-0.00975083,0.001344051,-0.00183497,0.01423611,0.172241742
14736.8,-11315.8,-17105.3,-0.066089979,-0.008858362,0.001672598,-0.001684444,0.016504117,0.172655764
17631.6,-11315.8,-17105.3,-0.075324916,-0.007572261,0.002036726,-0.00145637,0.018950795,0.173049039
20526.3,-11315.8,-17105.3,-0.085149645,-0.005774444,0.002440766,-0.001124515,0.021595502,0.173411699
23421.1,-11315.8,-17105.3,-0.114670089,-0.002827296,0.004431571,-0.000584055,0.030272058,0.176076647
26315.8,-11315.8,-17105.3,-0.107496963,-0.000304778,0.003407969,-6.11E-05,0.027766831,0.173958536
29210.5,-11315.8,-17105.3,-0.125806857,0.016840648,0.005696718,0.00360474,0.034056993,0.178164409
32105.3,-11315.8,-17105.3,-0.129950525,-0.002848191,0.004264723,-0.000585343,0.034046554,0.173577511
35000,-11315.8,-17105.3,-0.145956079,0.015937123,0.005407821,0.003381987,0.039043315,0.174369642
-20000,-8421.1,-17105.3,-0.161107621,0.024295531,0.006297141,0.005280388,0.043716629,0.174228779
-17105.3,-8421.1,-17105.3,0.007157712,-0.007157718,1.75E-07,-0.001289282,-0.001722948,0.169952999
-14210.5,-8421.1,-17105.3,0.017651526,-0.015916389,1.21E-06,-0.00286677,-0.004246862,0.169738941
-11315.8,-8421.1,-17105.3,0.009164967,-0.014774096,2.17E-08,-0.002660622,-0.002205244,0.169868702
-8421.1,-8421.1,-17105.3,-0.000865196,-0.02167509,0,-0.003902898,0.000208124,0.16981154
-5526.3,-8421.1,-17105.3,-0.008387568,-0.021134749,5.09E-05,-0.003812664,0.002020535,0.169936723
-2631.6,-8421.1,-17105.3,-0.01589392,-0.020786693,0.000262584,-0.003776342,0.003848477,0.170481089
263.2,-8421.1,-17105.3,-0.023205944,-0.020568726,0.000482375,-0.00376392,0.005648221,0.170992579
3157.9,-8421.1,-17105.3,-0.030557741,-0.020368686,0.000715129,-0.003755798,0.007477659,0.17148402
6052.6,-8421.1,-17105.3,-0.038093378,-0.020105373,0.000962627,-0.003737125,0.009373813,0.171954824
8947.4,-8421.1,-17105.3,-0.04593554,-0.019696529,0.001230734,-0.003692822,0.011370533,0.172412789
11842.1,-8421.1,-17105.3,-0.054177066,-0.01907139,0.001522675,-0.003609005,0.013495091,0.172854659
14736.8,-8421.1,-17105.3,-0.061806416,-0.012090734,0,-0.002177319,0.014815639,0.167950603
17631.6,-8421.1,-17105.3,-0.079934712,-0.012762528,0,-0.002298218,0.01911095,0.166612974
20526.3,-8421.1,-17105.3,-0.082021795,-0.014964604,0.002599022,-0.002928206,0.020886235,0.174079362
23421.1,-8421.1,-17105.3,-0.103972779,-0.009682088,0.003135025,-0.001925285,0.026703906,0.173522077
26315.8,-8421.1,-17105.3,-0.103906968,-0.009366041,0.003550109,-0.001885709,0.026945639,0.174744872
29210.5,-8421.1,-17105.3,-0.116118362,-0.005239857,0.00412274,-0.001072722,0.030429171,0.174990666
32105.3,-8421.1,-17105.3,-0.129274029,7.17E-05,0.004791439,1.50E-05,0.034280746,0.175192594
35000,-8421.1,-17105.3,-0.139981992,0.006290602,0.005748219,0.001348076,0.037803624,0.176357919
-20000,-5526.3,-17105.3,-0.158633457,0.015005331,0.00640668,0.003272008,0.043203063,0.175120125
-17105.3,-5526.3,-17105.3,0.009771915,-0.022921111,1.44E-06,-0.004127955,-0.002350807,0.169743767
-14210.5,-5526.3,-17105.3,0.022389797,-0.02288152,0,-0.004119933,-0.005382625,0.169528505
-11315.8,-5526.3,-17105.3,0.010928418,-0.030935202,1.69E-08,-0.005569164,-0.00262699,0.169554659
-8421.1,-5526.3,-17105.3,0.000635134,-0.00400568,0,-0.000722342,-0.000153442,0.169993341
-5526.3,-5526.3,-17105.3,-0.005155336,-0.030068771,0.000272884,-0.005463334,0.001248164,0.170440782
-2631.6,-5526.3,-17105.3,-0.012618108,-0.029705492,0.000478571,-0.005434087,0.003070327,0.170995471
263.2,-5526.3,-17105.3,-0.01990542,-0.029439744,0.000694086,-0.005423616,0.004868359,0.171521773
3157.9,-5526.3,-17105.3,-0.027229125,-0.029209113,0.000919517,-0.005420686,0.00669438,0.172018974
6052.6,-5526.3,-17105.3,-0.034763076,-0.028885874,0.001162463,-0.005402843,0.008593735,0.172505089
8947.4,-5526.3,-17105.3,-0.042608061,-0.028432102,0.001424773,-0.005362735,0.010594332,0.172976204
11842.1,-5526.3,-17105.3,-0.050848738,-0.027750426,0.001711102,-0.00528183,0.012721801,0.173435097
14736.8,-5526.3,-17105.3,-0.059577109,-0.026774663,0.002026099,-0.00514667,0.015004942,0.173879414
17631.6,-5526.3,-17105.3,-0.068864151,-0.025416705,0.002375686,-0.004938855,0.017469278,0.174307647
20526.3,-5526.3,-17105.3,-0.078774845,-0.023575011,0.002766024,-0.004636019,0.020140657,0.174714795
23421.1,-5526.3,-17105.3,-0.089388466,-0.021111168,0.003201949,-0.004206437,0.023049687,0.175085525
26315.8,-5526.3,-17105.3,-0.100768956,-0.017943196,0.003701,-0.003628521,0.02623215,0.175434538
29210.5,-5526.3,-17105.3,-0.069563906,0.065637461,0.003496265,0.013170833,0.018029355,0.176038339
32105.3,-5526.3,-17105.3,-0.132493543,0.037973559,0.004845589,0.007929072,0.035081552,0.174290095
35000,-5526.3,-17105.3,-0.150524615,-0.001751136,0.005777866,-0.000375458,0.040552138,0.17479424
-20000,-2631.6,-17105.3,-0.155727494,0.005719908,0.006603362,0.001254225,0.042642716,0.17625454
-17105.3,-2631.6,-17105.3,0.013348684,-0.037294917,0.000105002,-0.006737183,-0.003215892,0.169663932
-14210.5,-2631.6,-17105.3,0.023929213,-0.027704873,4.18E-06,-0.004989386,-0.005752481,0.169405728
-11315.8,-2631.6,-17105.3,0.014103633,-0.039962607,0.00012863,-0.007224089,-0.003398841,0.169641182
-8421.1,-2631.6,-17105.3,0.006060573,-0.039216715,0.000314051,-0.007133117,-0.001467667,0.170303846
-5526.3,-2631.6,-17105.3,-0.001754149,-0.038606913,0.000507951,-0.00706731,0.000426888,0.170920224
-2631.6,-2631.6,-17105.3,0,0,0,2.58E-11,3.47E-11,0.169993802
263.2,-2631.6,-17105.3,-0.016414238,-0.037910673,0.000918166,-0.007033392,0.004034356,0.172027359
3157.9,-2631.6,-17105.3,-0.023733467,-0.037615232,0.001138784,-0.007028442,0.00586331,0.172539891
6052.6,-2631.6,-17105.3,-0.031247569,-0.037279258,0.001375226,-0.007018596,0.007761208,0.173036636
8947.4,-2631.6,-17105.3,-0.039091926,-0.036790468,0.001633708,-0.006983661,0.009765469,0.1735286
